AUTHENTICATION_BETA_REGION,Beta=0
Effect/Name/DisableCasterEnergyRegenApplyBehavior,Disable Caster Energy Regen (Apply Behavior)=12122
Effect/Name/DisableCasterWeaponsApplyBehavior,Disable Caster Weapons Apply Behavior=12123
Effect/Name/DisableMothership,Birth=12124
Effect/Name/Disguise,Disguise=12125
Effect/Name/DisguiseAsMarineWithShield,Disguise As Marine With Shield=12126
Effect/Name/DisguiseAsMarineWithShieldIssueOrder,Disguise As Marine With Shield Issue Order=12127
Effect/Name/DisguiseAsMarineWithoutShield,Disguise As Marine Without Shield=12128
Effect/Name/DisguiseAsMarineWithoutShieldCU,DisguiseAsMarineWithoutShieldCU=12129
Effect/Name/DisguiseAsMarineWithoutShieldIssueOrder,Disguise As Marine Without Shield Issue Order=12130
Effect/Name/DisguiseAsZealot,Disguise As Zealot=12131
Effect/Name/DisguiseAsZealotIssueOrder,Disguise As Zealot Issue Order=12132
Effect/Name/DisguiseAsZerglingWithWings,Disguise As Zergling With Wings=12133
Effect/Name/DisguiseAsZerglingWithWingsIssueOrder,Disguise As Zergling With Wings Issue Order=12134
Effect/Name/DisguiseAsZerglingWithoutWings,Disguise As Zergling Without Wings=12135
Effect/Name/DisguiseAsZerglingWithoutWingsIssueOrder,Disguise As Zergling Without Wings Issue Order=12136
Effect/Name/DisguiseEx3RemoveCaster,DisguiseEx3RemoveCaster=12137
Effect/Name/DisguiseMimic,Disguise Mimic=12138
Effect/Name/DisguiseRemoveBehavior,Disguise=12139
Effect/Name/DisguiseSearch,Disguise=12140
Effect/Name/DisruptionBeam,Disruption Beam=12141
Effect/Name/DisruptionBeamDamage,Disruption Beam=12142
Effect/Name/EMPApplyDecloakBehavior,EMP=12143
Effect/Name/EMPDamage,EMP=12144
Effect/Name/EMPLaunchMissile,EMP=12145
Effect/Name/EMPModifyUnit,EMP=12146
Effect/Name/EMPSearch,EMP=12147
Effect/Name/EMPSet,EMP=12148
Effect/Name/ExtractorRichAB,Extractor Rich AB=12149
Effect/Name/ExtractorRichRB,Extractor Rich RB=12150
Effect/Name/ExtractorRichSearch,Extractor Rich Search=12151
Effect/Name/ExtractorRichSet,Extractor Rich Set=12152
Effect/Name/Feedback,Feedback=12153
Effect/Name/FeedbackEnergyLoss,Feedback=12154
Effect/Name/FeedbackSet,Feedback=12155
Effect/Name/ForceField,Force Field=12156
Effect/Name/ForceFieldPlacement,Force Field Placement=12157
Effect/Name/ForceFieldTimedLife,Force Field Timed Life=12158
Effect/Name/FrenzyApplyBehavior,Frenzy Apply Behavior=12159
Effect/Name/FrenzyLaunchMissile,Frenzy Launch Missile=12160
Effect/Name/FrenzyWeaponImpact,Frenzy Weapon Impact=12161
Effect/Name/FungalGrowthApplyBehavior,Fungal Growth=12162
Effect/Name/FungalGrowthApplyMovementBehavior,Fungal Growth Apply Movement Behavior=12163
Effect/Name/FungalGrowthDamage,Fungal Growth=12164
Effect/Name/FungalGrowthInitialSet,Fungal Growth (Initial Set)=12165
Effect/Name/FungalGrowthSearch,Fungal Growth=12166
Effect/Name/FungalGrowthSearchDummy,Fungal Growth Search Dummy=12167
Effect/Name/FungalGrowthSet,Fungal Growth Set=12168
Effect/Name/FusionCutter,Fusion Cutter (Damage)=12169
Effect/Name/GhostHoldFire,Hold Fire=12170
Effect/Name/GhostHoldFireB,Ghost Hold Fire B=12171
Effect/Name/GhostHoldFireSet,Ghost Hold Fire Set=12172
Effect/Name/GhostWeaponsFree,Weapons Free=12173
Effect/Name/GlaiveWurm,Glaive Wurm=12174
Effect/Name/GlaiveWurmE1,Glaive Wurm=12175
Effect/Name/GlaiveWurmE2,Glaive Wurm=12176
Effect/Name/GlaiveWurmM2,Glaive Wurm=12177
Effect/Name/GlaiveWurmM3,Glaive Wurm=12178
Effect/Name/GlaiveWurmS1,Glaive Wurm=12179
Effect/Name/GlaiveWurmS2,Glaive Wurm=12180
Effect/Name/GlaiveWurmU1,Glaive Wurm=12181
Effect/Name/GlaiveWurmU2,Glaive Wurm=12182
Effect/Name/GlaiveWurmU3,Glaive Wurm=12183
Effect/Name/GravitonBeam,Anti Gravity (Persistent)=12184
Effect/Name/GravitonBeamBehavior,Anti Gravity (Apply Behavior)=12185
Effect/Name/GravitonBeamCasterEnergyDrain,Anti Gravity (Caster Energy Drain)=12186
Effect/Name/GravitonBeamDummy,Anti Gravity=12187
Effect/Name/GravitonBeamHaltTerranBuild,Graviton Beam Halt Terran Build=12188
Effect/Name/GravitonBeamHeightBehavior,Anti Gravity (Height Behavior)=12189
Effect/Name/GravitonBeamInitialSet,Anti Gravity (Initial Set)=12190
Effect/Name/GravitonBeamPeriodicSet,Anti Gravity (Periodic Set)=12191
Effect/Name/GravitonBeamUnburrow,Anti Gravity=12192
Effect/Name/GravitonBeamUnburrowCancel,Anti Gravity=12193
Effect/Name/GravitonBeamUnburrowLurker,Anti Gravity=12194
Effect/Name/GravitonBeamUnburrowLurkerCancel,Anti Gravity=12195
Effect/Name/GravitonBeamUnburrowTake2,GravitonBeamUnburrowTake2=12196
Effect/Name/GuardianShieldApplyBehavior,Guardian Shield=12197
Effect/Name/GuardianShieldPersistent,Guardian Shield=12198
Effect/Name/GuardianShieldSearch,Guardian Shield=12199
Effect/Name/GuassRifle,Guass Rifle=12200
Effect/Name/HallucinationCreateArchon,Hallucination (Create Archon)=12201
Effect/Name/HallucinationCreateColossus,Hallucination (Create Colossus)=12202
Effect/Name/HallucinationCreateHighTemplar,Hallucination (Create High Templar)=12203
Effect/Name/HallucinationCreateImmortal,Hallucination (Create Immortal)=12204
Effect/Name/HallucinationCreatePhoenix,Hallucination (Create Phoenix)=12205
Effect/Name/HallucinationCreateProbe,Hallucination (Create Probe)=12206
Effect/Name/HallucinationCreateStalker,Hallucination (Create Stalker)=12207
Effect/Name/HallucinationCreateUnitB,Hallucination (Apply Behavior)=12208
Effect/Name/HallucinationCreateUnitBHal,Hallucination Create Unit B Hal=12209
Effect/Name/HallucinationCreateUnitBTimer,Hallucination Create Unit B Timer=12210
Effect/Name/HallucinationCreateVoidRay,Hallucination (Create Void Ray)=12211
Effect/Name/HallucinationCreateWarpPrism,Hallucination (Create Warp Prism)=12212
Effect/Name/HallucinationCreateZealot,Hallucination (Create Zealot)=12213
Effect/Name/HatcheryBirthSet,HatcheryBirthSet=12214
Effect/Name/HatcheryCreateSet,HatcheryCreateSet=12215
Effect/Name/HerdInteractMovePersistent,Herd Interact Move Persistent=12216
Effect/Name/HerdInteractSet,Herd Interact Set=12217
Effect/Name/HerdIssueMoveOrderSelf,Herd Issue Move Order Self=12218
Effect/Name/HerdIssueStopOrderSelf,Herd Issue Stop Order Self=12219
Effect/Name/ImpalerTentacleLM,Spine Crawler (Launch Missile)=12220
Effect/Name/ImpalerTentacleU,Spine Crawler (Damage)=12221
Effect/Name/InfernalFlameThrower,Infernal Flame Thrower=12222
Effect/Name/InfernalFlameThrowerCP,Infernal Flame Thrower=12223
Effect/Name/InfernalFlameThrowerE,Infernal Flame Thrower=12224
Effect/Name/InfernalFlameThrowerSet,Infernal Flame Thrower=12225
Effect/Name/InfestedGuassRifle,Infested Guass Rifle=12226
Effect/Name/InfestedTerransCreateEgg,Infested Swarm (Create Egg)=12227
Effect/Name/InfestedTerransImpact,Infested Swarm=12228
Effect/Name/InfestedTerransInitialSet,Infested Swarm (Initial Set)=12229
Effect/Name/InfestedTerransLaunchMissile,Infested Swarm (Launch Missile)=12230
Effect/Name/InfestedTerransLayEgg,Infested Terrans Lay Egg=12231
Effect/Name/InfestedTerransLayEggPersistant,Infested Terrans Lay Egg Persistant=12232
Effect/Name/InfestedTerransMorphToInfestedTerran,Infested Terrans=12233
Effect/Name/InfestedTerransTimedLife,Infested Swarm (Timed Life)=12234
Effect/Name/InhibitorZoneABBase,Inhibitor Zone ABBase=12235
Effect/Name/InhibitorZoneLargeSearch,Inhibitor Zone Large Search=12236
Effect/Name/InhibitorZoneMediumSearch,Inhibitor Zone Medium Search=12237
Effect/Name/InhibitorZoneSearchBase,Inhibitor Zone Search Base=12238
Effect/Name/InhibitorZoneSmallSearch,Inhibitor Zone Small Search=12239
Effect/Name/InhibitorZoneTemporalField,Inhibitor Zone Temporal Field=12240
Effect/Name/InstantMorphUnburrowAB,Instant Morph Unburrow =12241
Effect/Name/InstantMorphUnburrowABNoChecks,Instant Morph Unburrow AB No Checks=12242
Effect/Name/InstantUnburrow,Instant Unburrow=12243
Effect/Name/InterceptorBeamDamage,Pulse Cannon (Damage)=12244
Effect/Name/InterceptorBeamPersistent,Interceptor Beam=12245
Effect/Name/InterceptorLaunchPersistent,Interceptors=12246
Effect/Name/InterceptorLaunchUpgradedPersistent,Interceptors=12247
Effect/Name/IonCannons,Ion Cannons=12248
Effect/Name/IonCannonsLM,Ion Cannons=12249
Effect/Name/IonCannonsU,Ion Cannons=12250
Effect/Name/JavelinMissileLaunchersDamage,Anti Air (Damage)=12251
Effect/Name/JavelinMissileLaunchersLM,Anti Air (Launch Missile)=12252
Effect/Name/JavelinMissileLaunchersPersistent,Anti Air (Persistent)=12253
Effect/Name/KaiserBlades,Cleave=12254
Effect/Name/KaiserBladesDamage,Kaiser Blades Damage=12255
Effect/Name/KaiserBladesSearch,Kaiser Blades Search=12256
Effect/Name/Kill,Kill=12257
Effect/Name/KillHallucination,Kill Hallucination=12258
Effect/Name/KillTargetDeathNormal,=12259
Effect/Name/KillsToBroodlordAB,Kills To Broodlord AB=12260
Effect/Name/KillsToCaster,Kills To Caster=12261
Effect/Name/LanzerTorpedoes,Halo Rockets (Persistent)=12262
Effect/Name/LanzerTorpedoesDamage,Halo Rockets (Damage)=12263
Effect/Name/LanzerTorpedoesLM,Halo Rockets (Launch Missile)=12264
Effect/Name/LarvaRelease,Larva Release (Set)=12265
Effect/Name/LarvaReleaseLM,Larva Release (Launch Missile)=12266
Effect/Name/LeechApplyBehavior,Leech=12267
Effect/Name/LeechApplyCasterBehavior,Leech=12268
Effect/Name/LeechCastSet,Leech=12269
Effect/Name/LeechDamage,Leech=12270
Effect/Name/LeechModifyUnit,Leech=12271
Effect/Name/LeechSet,Leech=12272
Effect/Name/LoadOutSpray@1,1=12273
Effect/Name/LoadOutSpray@10,10=12274
Effect/Name/LoadOutSpray@11,11=12275
Effect/Name/LoadOutSpray@12,12=12276
Effect/Name/LoadOutSpray@13,13=12277
Effect/Name/LoadOutSpray@14,14=12278
Effect/Name/LoadOutSpray@2,2=12279
Effect/Name/LoadOutSpray@3,3=12280
Effect/Name/LoadOutSpray@4,4=12281
Effect/Name/LoadOutSpray@5,5=12282
Effect/Name/LoadOutSpray@6,6=12283
Effect/Name/LoadOutSpray@7,7=12284
Effect/Name/LoadOutSpray@8,8=12285
Effect/Name/LoadOutSpray@9,9=12286
Effect/Name/LoadOutSpray@AddTracked,=12287
Effect/Name/LongboltMissile,Longbolt Missile=12288
Effect/Name/LongboltMissileLM,Longbolt Missile=12289
Effect/Name/LongboltMissileU,Longbolt Missile=12290
Effect/Name/MULEFate,MULE Fate=12291
Effect/Name/MULERepair,Repair=12292
Effect/Name/MakeCasterFacingTargetPoint,=12293
Effect/Name/MantalingSpawnSet,Broodling (Spawn Set)=12294
Effect/Name/MassRecallApplyBehavior,Mass Recall=12295
Effect/Name/MassRecallPostBehavior,Mass Recall=12296
Effect/Name/MassRecallSearch,Mass Recall=12297
Effect/Name/MassRecallSet,Mass Recall=12298
Effect/Name/MassRecallTeleport,Mass Recall=12299
Effect/Name/MedivacHeal,Heal=12300
Effect/Name/MothershipBeamDamage,Mothership Beam (Damage)=12301
Effect/Name/MothershipBeamDummy,Mothership Beam Dummy=12302
Effect/Name/MothershipBeamPersistent,Mothership Beam (Persistent)=12303
Effect/Name/MothershipBeamSet,Mothership Beam (Set)=12304
Effect/Name/MothershipSecondaryBeamPersistent,Mothership Secondary Beam (Persistent)=12305
Effect/Name/NeedleClaws,Needle Claws=12306
Effect/Name/NeedleSpinesDamage,Needle Spines=12307
Effect/Name/NeedleSpinesLaunchMissile,Needle Spines=12308
Effect/Name/NeuralParasite,Neural Parasite (Apply Behavior Normal)=12309
Effect/Name/NeuralParasiteDroneCheck,Neural Parasite Drone Check=12310
Effect/Name/NeuralParasiteDroneRemoveCheck,Neural Parasite Drone Remove Check=12311
Effect/Name/NeuralParasiteLaunchMissile,Neural Parasite (Launch Missile)=12312
Effect/Name/NeuralParasitePersistent,Neural Parasite (Create Persistent)=12313
Effect/Name/NeuralParasitePersistentDestroy,Neural Parasite Persistent Destroy=12314
Effect/Name/NeuralParasitePersistentSet,Neural Parasite Persistent Set=12315
Effect/Name/NexusBirthSet,NexusBirthSet=12316
Effect/Name/NexusCreateSet,NexusCreateSet=12317
Effect/Name/Nuke,Nuke=12318
Effect/Name/NukeDamage,Nuke=12319
Effect/Name/NukeDetonate,Nuke=12320
Effect/Name/NukePersistent,Nuke=12321
Effect/Name/NukeSuicide,Nuke=12322
Effect/Name/NydusAlertDummy,NydusAlertDummy=12323
Effect/Name/P38ScytheGuassPistol,P-38 Scythe Guass Pistol=12324
Effect/Name/P38ScytheGuassPistolBurst,P-38 Scythe Guass Pistol=12325
Effect/Name/ParasiteSporeDamage,Parasite Spore=12326
Effect/Name/ParasiteSporeLaunchMissile,Parasite Spore=12327
Effect/Name/ParticleBeam,Particle Beam=12328
Effect/Name/ParticleDisruptors,Entropy Lance (Set)=12329
Effect/Name/ParticleDisruptorsU,Entropy Lance (Damage)=12330
Effect/Name/PhaseDisruptors,Phase Disruptors=12331
Effect/Name/PhaseShift,Phase Shift (Apply Behavior)=12332
Effect/Name/PhotonCannonLM,Photon Cannon (Launch Missile)=12333
Effect/Name/PhotonCannonU,Photon Cannon (Damage)=12334
Effect/Name/PingPanelBeaconAttack,Ping Panel Beacon Attack=12335
Effect/Name/PingPanelBeaconDefend,Ping Panel Beacon Defend=12336
Effect/Name/PingPanelBeaconOnMyWay,Ping Panel Beacon On My Way=12337
Effect/Name/PingPanelBeaconRetreat,Ping Panel Beacon Retreat=12338
Effect/Name/PointDefenseApplyBehavior,Point Defense Laser=12339
Effect/Name/PointDefenseDroneReleaseCreateUnit,Point Defense Drone Release (Create Unit)=12340
Effect/Name/PointDefenseDroneReleaseLaunchMissile,Point Defense Drone Release (Launch Missile)=12341
Effect/Name/PointDefenseDroneReleaseSet,Point Defense Drone Release (Set)=12342
Effect/Name/PointDefenseDroneTimedLife,Point Defense Drone (Timed Life)=12343
Effect/Name/PointDefenseLaserDamage,Point Defense Laser (Damage)=12344
Effect/Name/PointDefenseLaserDummy,Point Defense Laser=12345
Effect/Name/PointDefenseLaserEnergy,Point Defense Laser=12346
Effect/Name/PointDefenseLaserInitialSet,Point Defense Laser=12347
Effect/Name/PointDefenseLaserSet,Point Defense Laser=12348
Effect/Name/PointDefenseSearch,Point Defense Laser=12349
Effect/Name/PostMorphHeal,Post Morph (Healing Effect)=12350
Effect/Name/PrecursorUnitKnockbackAB,Precursor Unit Knockback =12351
Effect/Name/PrismaticBeam,Prismatic Beam=12352
Effect/Name/PrismaticBeamChainSet2,Prismatic Beam=12353
Effect/Name/PrismaticBeamChainSet3,Prismatic Beam=12354
Effect/Name/PrismaticBeamChargeChain,Prismatic Beam=12355
Effect/Name/PrismaticBeamChargeEffect01,Prismatic Beam=12356
Effect/Name/PrismaticBeamChargeEffect02,Prismatic Beam=12357
Effect/Name/PrismaticBeamChargeEffect03,Prismatic Beam=12358
Effect/Name/PrismaticBeamChargeInitial,Prismatic Beam=12359
Effect/Name/PrismaticBeamDamageSet2,Prismatic Beam=12360
Effect/Name/PrismaticBeamDamageSet3,Prismatic Beam=12361
Effect/Name/PrismaticBeamInitialSet,Prismatic Beam=12362
Effect/Name/PrismaticBeamMUInitial,Prismatic Beam=12363
Effect/Name/PrismaticBeamSwitch,Prismatic Beam=12364
Effect/Name/PsiBlades,Psi Blades (Damage)=12365
Effect/Name/PsiBladesBurst,Psi Blades=12366
Effect/Name/PsiStormApplyBehavior,Psi Storm (Apply Buff)=12367
Effect/Name/PsiStormDamage,Psi Storm (Damage)=12368
Effect/Name/PsiStormDamageInitial,Psi Storm (Damage2)=12369
Effect/Name/PsiStormPersistent,Psi Storm (Persistent)=12370
Effect/Name/PsiStormSearch,Psi Storm (Search)=12371
Effect/Name/PsionicShockwaveDamage,Psionic Shockwave=12372
Effect/Name/PunisherGrenadesLM,Punisher Grenades=12373
Effect/Name/PunisherGrenadesSet,Punisher Grenades=12374
Effect/Name/PunisherGrenadesSlow,Punisher Grenades=12375
Effect/Name/PunisherGrenadesU,Punisher Grenades=12376
Effect/Name/QueenBirth,Queen Birth=12377
Effect/Name/Ram,Ultralisk - Head Attack (Damage)=12378
Effect/Name/RefineryRichAB,Refinery Rich AB=12379
Effect/Name/RefineryRichRB,Refinery Rich RB=12380
Effect/Name/RefineryRichSearch,Refinery Rich Search=12381
Effect/Name/RefineryRichSet,Refinery Rich Set=12382
Effect/Name/RemoveCommandCenterCargo,Remove Cargo on Death=12383
Effect/Name/RemoveSurfaceForSpellcastChanneled,Remove Surface For Spellcast (Channeled)=12384
Effect/Name/RenegadeLongboltMissileCP,=12385
Effect/Name/RenegadeLongboltMissileLM,=12386
Effect/Name/RenegadeLongboltMissileU,=12387
Effect/Name/Repair,Repair=12388
Effect/Name/RepulserField10SearchArea,Repulser Field 10 (Search Area)=12389
Effect/Name/RepulserField12SearchArea,Repulser Field 12 (Search Area)=12390
Effect/Name/RepulserField6SearchArea,Repulser Field 6 (Search Area)=12391
Effect/Name/RepulserField8SearchArea,Repulser Field 8 (Search Area)=12392
Effect/Name/RepulserFieldApplyForce,Repulser Field (Apply Force)=12393
Effect/Name/RepulserFieldIssueOrder,Repulser Field=12394
Effect/Name/RepulserFieldSet,Repulser Field=12395
Effect/Name/SalvageBunker,Bunker=12396
Effect/Name/SalvageDeath,Salvage Death=12397
Effect/Name/SalvageShared,Salvage Shared=12398
Effect/Name/SapStructureIssueAttackOrder,Sap Structure (Issue Attack Order)=12399
Effect/Name/ScannerSweep,Scanner Sweep=12400
Effect/Name/SeekerMissileDamage,Seeker (Damage)=12401
Effect/Name/SeekerMissileLaunchMissile,Seeker (Launch Missile)=12402
Effect/Name/Sheep,Sheep=12403
Effect/Name/SnipeDamage,Snipe (Damage)=12404
Effect/Name/SpawnChangeling,SpawnChangeling (Create Unit)=12405
Effect/Name/SpawnMutantLarvaApplySpawnBehavior,Spawn Mutant Larva (Apply Spawn Behavior)=12406
