Actor/EditorSuffix/GuideVisualQuadSplat,=0
TargetFind/Name/WorkerRallyPoint,Trabajador - Punto de reunión /// Worker Rally Point=13723
TargetFind/Name/WorkerRallyPointHatchery,Trabajador - Punto de reunión - Larvario /// Worker Rally Point Hatchery=13724
TerrainTex/Name/AgriaConcrete,Agria - Concreto /// Agria Concrete=13725
TerrainTex/Name/AgriaCrops,Agria - Cultivos /// Agria Crops=13726
TerrainTex/Name/AgriaDirt,Agria - Tierra /// Agria Dirt=13727
TerrainTex/Name/AgriaDirtRough,Agria - Tierra tosca /// Agria Dirt Rough=13728
TerrainTex/Name/AgriaFoliage,Agria - Follaje /// Agria Foliage=13729
TerrainTex/Name/AgriaGrassGreen,Agria - Césped verde /// Agria Grass Green=13730
TerrainTex/Name/AgriaGrassYellow,Agria - Césped amarillo /// Agria Grass Yellow=13731
TerrainTex/Name/AgriaRock,Agria - Roca /// Agria Rock=13732
TerrainTex/Name/AiurCreepHoles,Aiur - Hoyos de talo /// Aiur Creep Holes=13733
TerrainTex/Name/AiurDirt,Aiur - Tierra /// Aiur Dirt=13734
TerrainTex/Name/AiurGrass,Aiur - Césped /// Aiur Grass=13735
TerrainTex/Name/AiurGrunge,Aiur - Mugre /// Aiur Grunge=13736
TerrainTex/Name/AiurLargeBricks,Aiur - Ladrillos grandes /// Aiur Large Bricks=13737
TerrainTex/Name/AiurRock,Aiur - Roca /// Aiur Rock=13738
TerrainTex/Name/AiurSmallBricks,Aiur - Ladrillos pequeños /// Aiur Small Bricks=13739
TerrainTex/Name/AiurTiles,Aiur - Baldosas /// Aiur Tiles=13740
TerrainTex/Name/AvernusDirt,Avernus - Tierra /// Avernus Dirt=13741
TerrainTex/Name/AvernusLargeTiles,Avernus - Baldosas grandes /// Avernus Large Tiles=13742
TerrainTex/Name/AvernusMesh,Avernus - Malla /// Avernus Mesh=13743
TerrainTex/Name/AvernusMetal,Avernus - Metal /// Avernus Metal=13744
TerrainTex/Name/AvernusPanels,Avernus - Paneles /// Avernus Panels=13745
TerrainTex/Name/AvernusPlates,Avernus - Láminas /// Avernus Plates=13746
TerrainTex/Name/AvernusRock,Avernus - Roca /// Avernus Rock=13747
TerrainTex/Name/AvernusSmallTiles,Avernus - Baldosas pequeñas /// Avernus Small Tiles=13748
TerrainTex/Name/BelShirBricksLarge,Bel'Shir - Ladrillos grandes /// Bel'Shir Bricks Large=13749
TerrainTex/Name/BelShirBricksSmall,Bel'Shir - Ladrillos pequeños /// Bel'Shir Bricks Small=13750
TerrainTex/Name/BelShirBrush,Bel'Shir - Maleza /// Bel'Shir Brush=13751
TerrainTex/Name/BelShirDirtDark,Bel'Shir - Tierra oscura /// Bel'Shir Dirt Dark=13752
TerrainTex/Name/BelShirDirtLight,Bel'Shir - Tierra clara /// Bel'Shir Dirt Light=13753
TerrainTex/Name/BelShirGrassDark,Bel'Shir - Césped oscuro /// Bel'Shir Grass Dark=13754
TerrainTex/Name/BelShirGrassLight,Bel'Shir - Césped claro /// Bel'Shir Grass Light=13755
TerrainTex/Name/BelShirSmallTiles,Bel'Shir - Baldosas pequeñas /// Bel'Shir Small Tiles=13756
TerrainTex/Name/BraxisAlphaDarkPlates,Braxis Alfa - Placas oscuras /// Braxis Alpha Dark Plates=13757
TerrainTex/Name/BraxisAlphaMesh,Braxis Alfa - Malla /// Braxis Alpha Mesh=13758
TerrainTex/Name/BraxisAlphaMetal,Braxis Alfa - Metal /// Braxis Alpha Metal=13759
TerrainTex/Name/BraxisAlphaMetalDetail,Braxis Alfa - Detalle de metal /// Braxis Alpha Metal Detail=13760
TerrainTex/Name/BraxisAlphaPlates,Braxis Alfa - Placas /// Braxis Alpha Plates=13761
TerrainTex/Name/BraxisAlphaRock,Braxis Alfa - Roca /// Braxis Alpha Rock=13762
TerrainTex/Name/BraxisAlphaRust,Braxis Alfa - Herrumbre /// Braxis Alpha Rust=13763
TerrainTex/Name/BraxisAlphaWreckedPlates,Braxis Alfa - Placas destruidas /// Braxis Alpha Wrecked Plates=13764
TerrainTex/Name/CastanarGrating,Castanar - Enrejado /// Castanar Grating=13765
TerrainTex/Name/CastanarGrid,Castanar - Rejilla /// Castanar Grid=13766
TerrainTex/Name/CastanarMesh,Castanar - Malla /// Castanar Mesh=13767
TerrainTex/Name/CastanarMetal,Castanar - Metal /// Castanar Metal=13768
TerrainTex/Name/CastanarPanels,Castanar - Paneles /// Castanar Panels=13769
TerrainTex/Name/CastanarRock,Castanar - Roca /// Castanar Rock=13770
TerrainTex/Name/CastanarSmallTiles,Castanar - Baldosas pequeñas /// Castanar Small Tiles=13771
TerrainTex/Name/CastanarTiles,Castanar - Baldosas /// Castanar Tiles=13772
TerrainTex/Name/CharDirt,Carbonis - Tierra /// Char Dirt=13773
TerrainTex/Name/CharDirtCracked,Carbonis - Tierra agrietada /// Char Dirt Cracked=13774
TerrainTex/Name/CharDirtLight,Carbonis - Tierra clara /// Char Dirt Light=13775
TerrainTex/Name/CharLavaCracks,Carbonis - Grietas de lava /// Char Lava Cracks=13776
TerrainTex/Name/CharMud,Carbonis - Lodo /// Char Mud=13777
TerrainTex/Name/CharRedCracks,Carbonis - Grietas rojas /// Char Red Cracks=13778
TerrainTex/Name/CharRock,Carbonis - Roca /// Char Rock=13779
TerrainTex/Name/CharSponge,Carbonis - Esponja /// Char Sponge=13780
TerrainTex/Name/HavenDirt,Sanctuaris - Tierra /// Haven Dirt=13781
TerrainTex/Name/HavenGrass,Sanctuaris - Césped /// Haven Grass=13782
TerrainTex/Name/HavenGrassDark,Sanctuaris - Césped oscuro /// Haven Grass Dark=13783
TerrainTex/Name/HavenGrassLight,Sanctuaris - Césped claro /// Haven Grass Light=13784
TerrainTex/Name/HavenGrassRocky,Sanctuaris - Césped rocoso /// Haven Grass Rocky=13785
TerrainTex/Name/HavenLeaves,Sanctuaris - Hojas /// Haven Leaves=13786
TerrainTex/Name/HavenRockRough,Sanctuaris - Roca áspera /// Haven Rock Rough=13787
TerrainTex/Name/HavenRockSmooth,Sanctuaris - Roca lisa /// Haven Rock Smooth=13788
TerrainTex/Name/Korhal1,Korhal - Baldosas pequeñas /// Korhal Small Tiles=13789
TerrainTex/Name/Korhal2,Korhal - Ladrillo /// Korhal Brick=13790
TerrainTex/Name/Korhal3,Korhal - Concreto /// Korhal Concrete=13791
TerrainTex/Name/Korhal4,Korhal - Césped /// Korhal Grass=13792
TerrainTex/Name/Korhal5,Korhal - Concreto oscuro /// Korhal Dark Concrete=13793
TerrainTex/Name/Korhal6,Korhal - Baldosas /// Korhal Tiles=13794
TerrainTex/Name/Korhal7,Korhal - Tierra agrietada /// Korhal Cracked Dirt=13795
TerrainTex/Name/Korhal8,Korhal - Tierra /// Korhal Dirt=13796
TerrainTex/Name/MarSaraBlackenedRock,Mar Sara - Roca ennegrecida /// Mar Sara Blackened Rock=13797
TerrainTex/Name/MarSaraConcrete,Mar Sara - Concreto /// Mar Sara Concrete=13798
TerrainTex/Name/MarSaraDarkSand,Mar Sara - Arena oscura /// Mar Sara Dark Sand=13799
TerrainTex/Name/MarSaraDirt,Mar Sara - Tierra /// Mar Sara Dirt=13800
TerrainTex/Name/MarSaraDirtCracked,Mar Sara - Tierra agrietada /// Mar Sara Dirt Cracked=13801
TerrainTex/Name/MarSaraPanels,Mar Sara - Paneles /// Mar Sara Panels=13802
TerrainTex/Name/MarSaraRocky,Mar Sara - Rocoso /// Mar Sara Rocky=13803
TerrainTex/Name/MarSaraSand,Mar Sara - Arena /// Mar Sara Sand=13804
TerrainTex/Name/MeinhoffConcrete,Meinhoff - Concreto /// Meinhoff Concrete=13805
TerrainTex/Name/MeinhoffCraters,Meinhoff - Cráteres /// Meinhoff Craters=13806
TerrainTex/Name/MeinhoffGrating,Meinhoff - Enrejado /// Meinhoff Grating=13807
TerrainTex/Name/MeinhoffPanels,Meinhoff - Paneles /// Meinhoff Panels=13808
TerrainTex/Name/MeinhoffRock,Meinhoff - Roca /// Meinhoff Rock=13809
TerrainTex/Name/MeinhoffRoughSand,Meinhoff - Arena gruesa /// Meinhoff Rough Sand=13810
TerrainTex/Name/MeinhoffSandDunes,Meinhoff - Dunas /// Meinhoff Sand Dunes=13811
TerrainTex/Name/MeinhoffWhiteSand,Meinhoff - Arena blanca /// Meinhoff White Sand=13812
TerrainTex/Name/MonlythBricks,Monlito - Ladrillos /// Monlyth Bricks=13813
TerrainTex/Name/MonlythCracked,Monlito - Agrietado /// Monlyth Cracked=13814
TerrainTex/Name/MonlythDirt,Monlito - Tierra /// Monlyth Dirt=13815
TerrainTex/Name/MonlythDunes,Monlito - Dunas /// Monlyth Dunes=13816
TerrainTex/Name/MonlythPlates,Monlito - Placas /// Monlyth Plates=13817
TerrainTex/Name/MonlythRock,Monlito - Roca /// Monlyth Rock=13818
TerrainTex/Name/MonlythSand,Monlito - Arena /// Monlyth Sand=13819
TerrainTex/Name/MonlythTiles,Monlito - Baldosas /// Monlyth Tiles=13820
TerrainTex/Name/NewFolsomConcrete,Nueva Folsom - Concreto /// New Folsom Concrete=13821
TerrainTex/Name/NewFolsomDirt,Nueva Folsom - Tierra /// New Folsom Dirt=13822
TerrainTex/Name/NewFolsomDirtCracked,Nueva Folsom - Tierra agrietada /// New Folsom Dirt Cracked=13823
TerrainTex/Name/NewFolsomGrating,Nueva Folsom - Enrejado /// New Folsom Grating=13824
TerrainTex/Name/NewFolsomMesh,Nueva Folsom - Malla /// New Folsom Mesh=13825
TerrainTex/Name/NewFolsomRock,Nueva Folsom - Roca /// New Folsom Rock=13826
TerrainTex/Name/NewFolsomSand,Nueva Folsom - Arena /// New Folsom Sand=13827
TerrainTex/Name/NewFolsomTiles,Nueva Folsom - Baldosas /// New Folsom Tiles=13828
TerrainTex/Name/PortZionConveyorBelt,Puerto Sion - Césped /// Port Zion Grass=13829
TerrainTex/Name/PortZionDirt,Puerto Sion - Tierra /// Port Zion Dirt=13830
TerrainTex/Name/PortZionDirtCracked,Puerto Sion - Tierra agrietada /// Port Zion Dirt Cracked=13831
TerrainTex/Name/PortZionGrating,Puerto Sion - Enrejado /// Port Zion Grating=13832
TerrainTex/Name/PortZionJunk,Puerto Sion - Chatarra /// Port Zion Junk=13833
TerrainTex/Name/PortZionMesh,Puerto Sion - Malla /// Port Zion Mesh=13834
TerrainTex/Name/PortZionRock,Puerto Sion - Roca /// Port Zion Rock=13835
TerrainTex/Name/PortZionTiles,Puerto Sion - Baldosas /// Port Zion Tiles=13836
TerrainTex/Name/RedstoneDirt,Roquígnea - Tierra /// Redstone Dirt=13837
TerrainTex/Name/RedstoneFossils,Roquígnea - Fósiles /// Redstone Fossils=13838
TerrainTex/Name/RedstoneLavaCracks,Roquígnea - Grietas de lava /// Redstone Lava Cracks=13839
TerrainTex/Name/RedstoneMud,Roquígnea - Lodo /// Redstone Mud=13840
TerrainTex/Name/RedstonePanels,Roquígnea - Paneles /// Redstone Panels=13841
TerrainTex/Name/RedstoneRock,Roquígnea - Roca /// Redstone Rock=13842
TerrainTex/Name/RedstoneRockyDirt,Roquígnea - Tierra rocosa /// Redstone Rocky Dirt=13843
TerrainTex/Name/RedstoneRough,Roquígnea - Irregular /// Redstone Rough=13844
TerrainTex/Name/ShakurasBricks,Shakuras - Ladrillos /// Shakuras Bricks=13845
TerrainTex/Name/ShakurasDirtCracked,Shakuras - Tierra agrietada /// Shakuras Dirt Cracked=13846
TerrainTex/Name/ShakurasHextiles,Shakuras - Baldosas hexagonales /// Shakuras Hextiles=13847
TerrainTex/Name/ShakurasRockCracked,Shakuras - Roca agrietada /// Shakuras Rock Cracked=13848
TerrainTex/Name/ShakurasRockRough,Shakuras - Roca áspera /// Shakuras Rock Rough=13849
TerrainTex/Name/ShakurasSand,Shakuras - Arena /// Shakuras Sand=13850
TerrainTex/Name/ShakurasSandDark,Shakuras - Arena oscura /// Shakuras Sand Dark=13851
TerrainTex/Name/ShakurasStone,Shakuras - Piedra /// Shakuras Stone=13852
TerrainTex/Name/TarsonisConcrete,Tarsonis - Concreto /// Tarsonis Concrete=13853
TerrainTex/Name/TarsonisCracks,Tarsonis - Grietas /// Tarsonis Cracks=13854
TerrainTex/Name/TarsonisDetail,Tarsonis - Detalle /// Tarsonis Detail=13855
TerrainTex/Name/TarsonisDirt,Tarsonis - Tierra /// Tarsonis Dirt=13856
TerrainTex/Name/TarsonisDirtRough,Tarsonis - Tierra tosca /// Tarsonis Dirt Rough=13857
TerrainTex/Name/TarsonisGrass,Tarsonis - Césped /// Tarsonis Grass=13858
TerrainTex/Name/TarsonisPlating,Tarsonis - Laminado /// Tarsonis Plating=13859
TerrainTex/Name/TarsonisRubble,Tarsonis - Escombros /// Tarsonis Rubble=13860
TerrainTex/Name/Typhon1,Tifón - Tierra /// Typhon Dirt=13861
TerrainTex/Name/Typhon2,Tifón - Césped /// Typhon Grass=13862
TerrainTex/Name/Typhon3,Tifón - Tierra agrietada /// Typhon Cracked Dirt=13863
TerrainTex/Name/Typhon4,Tifón - Tierra rocosa /// Typhon Rocky Dirt=13864
TerrainTex/Name/Typhon5,Tifón - Pequeños cráteres /// Typhon Small Craters=13865
TerrainTex/Name/Typhon6,Tifón - Roca /// Typhon Rock=13866
TerrainTex/Name/Typhon7,Tifón - Ladrillo /// Typhon Brick=13867
TerrainTex/Name/Typhon8,Tifón - Baldosas de piedra /// Typhon Stone Tiles=13868
TerrainTex/Name/TyradorBigBricks,Tyrador - Ladrillos grandes /// Tyrador Big Bricks=13869
TerrainTex/Name/TyradorBricks,Tyrador - Ladrillos /// Tyrador Bricks=13870
TerrainTex/Name/TyradorConcrete,Tyrador - Concreto /// Tyrador Concrete=13871
TerrainTex/Name/TyradorConcreteCracked,Tyrador - Concreto agrietado /// Tyrador Concrete Cracked=13872
TerrainTex/Name/TyradorGrass,Tyrador - Césped /// Tyrador Grass=13873
TerrainTex/Name/TyradorMarbleTiles,Tyrador - Baldosas de mármol /// Tyrador Marble Tiles=13874
TerrainTex/Name/TyradorRubble,Tyrador - Escombros /// Tyrador Rubble=13875
TerrainTex/Name/TyradorSquareBricks,Tyrador - Ladrillos cuadrados /// Tyrador Square Bricks=13876
TerrainTex/Name/UlaanDirt,Ulaan - Tierra /// Ulaan Dirt=13877
TerrainTex/Name/UlaanDirtCracked,Ulaan - Tierra agrietada /// Ulaan Dirt Cracked=13878
TerrainTex/Name/UlaanGrunge,Ulaan - Mugre /// Ulaan Grunge=13879
TerrainTex/Name/UlaanPebbles,Ulaan - Guijarros /// Ulaan Pebbles=13880
TerrainTex/Name/UlaanRocky,Ulaan - Rocoso /// Ulaan Rocky=13881
TerrainTex/Name/UlaanRoughRock,Ulaan - Roca áspera /// Ulaan Rough Rock=13882
TerrainTex/Name/UlaanSand,Ulaan - Arena /// Ulaan Sand=13883
TerrainTex/Name/UlaanStone,Ulaan - Piedra /// Ulaan Stone=13884
TerrainTex/Name/UlnarCracks,Ulnar - Grietas /// Ulnar Cracks=13885
TerrainTex/Name/UlnarDirt,Ulnar - Tierra /// Ulnar Dirt=13886
TerrainTex/Name/UlnarHull1,Ulnar - Casco 1 /// Ulnar Hull 1=13887
TerrainTex/Name/UlnarHull2,Ulnar - Casco 2 /// Ulnar Hull 2=13888
TerrainTex/Name/UlnarHull3,Ulnar - Casco 3 /// Ulnar Hull 3=13889
TerrainTex/Name/UlnarJunk,Ulnar - Chatarra /// Ulnar Junk=13890
TerrainTex/Name/UlnarRock,Ulnar - Roca /// Ulnar Rock=13891
TerrainTex/Name/UlnarRubble,Ulnar - Escombros /// Ulnar Rubble=13892
TerrainTex/Name/Valhalla1,Valhalla - Tierra /// Valhalla Dirt=13893
TerrainTex/Name/Valhalla2,Valhalla - Tierra agrietada /// Valhalla Cracked Dirt=13894
TerrainTex/Name/Valhalla3,Valhalla - Arena /// Valhalla Sand=13895
TerrainTex/Name/Valhalla4,Valhalla - Baldosas pequeñas /// Valhalla small Tiles=13896
TerrainTex/Name/Valhalla5,Valhalla - Baldosas grandes /// Valhalla Large Tiles=13897
TerrainTex/Name/Valhalla6,Valhalla - Roca /// Valhalla Rock=13898
TerrainTex/Name/Valhalla7,Valhalla - Paneles /// Valhalla Panels=13899
TerrainTex/Name/Valhalla8,Valhalla - Enrejado /// Valhalla Grating=13900
TerrainTex/Name/XilDirt,Xil - Tierra /// Xil Dirt=13901
TerrainTex/Name/XilDirtCracked,Xil - Tierra agrietada /// Xil Dirt Cracked=13902
TerrainTex/Name/XilDirtRocky,Xil - Tierra rocosa /// Xil Dirt Rocky=13903
TerrainTex/Name/XilGrass,Xil - Césped /// Xil Grass=13904
TerrainTex/Name/XilRockCracked,Xil - Roca agrietada /// Xil Rock Cracked=13905
TerrainTex/Name/XilRockDark,Xil - Roca oscura /// Xil Rock Dark=13906
TerrainTex/Name/XilSand,Xil - Arena /// Xil Sand=13907
TerrainTex/Name/XilSandCracked,Xil - Arena agrietada /// Xil Sand Cracked=13908
TerrainTex/Name/ZhakulDasBricks,Zhakul'Das - Ladrillos /// Zhakul'Das Bricks=13909
TerrainTex/Name/ZhakulDasDarkRock,Zhakul'Das - Roca oscura /// Zhakul'Das Dark Rock=13910
TerrainTex/Name/ZhakulDasDirtCracked,Zhakul'Das - Tierra agrietada /// Zhakul'Das Dirt Cracked=13911
TerrainTex/Name/ZhakulDasDirtRough,Zhakul'Das - Tierra tosca /// Zhakul'Das Dirt Rough=13912
TerrainTex/Name/ZhakulDasGrass,Zhakul'Das - Césped /// Zhakul'Das Grass=13913
TerrainTex/Name/ZhakulDasLightRock,Zhakul'Das - Roca clara /// Zhakul'Das Light Rock=13914
TerrainTex/Name/ZhakulDasMercuryCracks,Zhakul'Das - Grietas de mercurio /// Zhakul'Das Mercury Cracks=13915
TerrainTex/Name/ZhakulDasTiles,Zhakul'Das - Mosaicos /// Zhakul'Das Tiles=13916
Texture/EditorSuffix/Decal_Protoss_0000_01,(Protoss) /// (Protoss)=13917
Texture/EditorSuffix/Decal_Protoss_0001_01,(Protoss) /// (Protoss)=13918
Texture/EditorSuffix/Decal_Protoss_0002_01,(Protoss) /// (Protoss)=13919
Texture/EditorSuffix/Decal_Protoss_0003_01,(Protoss) /// (Protoss)=13920
Texture/EditorSuffix/Decal_Protoss_0004_01,(Protoss) /// (Protoss)=13921
Texture/EditorSuffix/Decal_Protoss_0005_01,(Protoss) /// (Protoss)=13922
Texture/EditorSuffix/Decal_Protoss_0006_01,(Protoss) /// (Protoss)=13923
Texture/EditorSuffix/Decal_Protoss_0007_01,(Protoss) /// (Protoss)=13924
Texture/EditorSuffix/Decal_Protoss_0008_01,(Protoss) /// (Protoss)=13925
Texture/EditorSuffix/Decal_Protoss_0009_01,(Protoss) /// (Protoss)=13926
Texture/EditorSuffix/Decal_Protoss_0010_01,(Protoss) /// (Protoss)=13927
Texture/EditorSuffix/Decal_Protoss_0011_01,(Protoss) /// (Protoss)=13928
Texture/EditorSuffix/Decal_Protoss_0012_01,(Protoss) /// (Protoss)=13929
Texture/EditorSuffix/Decal_Protoss_0013_01,(Protoss) /// (Protoss)=13930
Texture/EditorSuffix/Decal_Protoss_0014_01,(Protoss) /// (Protoss)=13931
Texture/EditorSuffix/Decal_Protoss_0015_01,(Protoss) /// (Protoss)=13932
Texture/EditorSuffix/Decal_Protoss_0016_01,(Protoss) /// (Protoss)=13933
Texture/EditorSuffix/Decal_Protoss_0017_01,(Protoss) /// (Protoss)=13934
Texture/EditorSuffix/Decal_Protoss_0018_01,(Protoss) /// (Protoss)=13935
Texture/EditorSuffix/Decal_Protoss_0019_01,(Protoss) /// (Protoss)=13936
Texture/EditorSuffix/Decal_Protoss_0020_01,(Protoss) /// (Protoss)=13937
Texture/EditorSuffix/Decal_Protoss_0021_01,(Protoss) /// (Protoss)=13938
Texture/EditorSuffix/Decal_Protoss_0022_01,(Protoss) /// (Protoss)=13939
Texture/EditorSuffix/Decal_Protoss_0023_01,(Protoss) /// (Protoss)=13940
Texture/EditorSuffix/Decal_Protoss_0024_01,(Protoss) /// (Protoss)=13941
Texture/EditorSuffix/Decal_Protoss_0025_01,(Protoss) /// (Protoss)=13942
Texture/EditorSuffix/Decal_Protoss_0026_01,(Protoss) /// (Protoss)=13943
Texture/EditorSuffix/Decal_Protoss_0027_01,(Protoss) /// (Protoss)=13944
Texture/EditorSuffix/Decal_Protoss_0028_01,(Protoss) /// (Protoss)=13945
Texture/EditorSuffix/Decal_Protoss_0029_01,(Protoss) /// (Protoss)=13946
Texture/EditorSuffix/Decal_Protoss_0030_01,(Protoss) /// (Protoss)=13947
Texture/EditorSuffix/Decal_Protoss_0031_01,(Protoss) /// (Protoss)=13948
Texture/EditorSuffix/Decal_Protoss_0032_01,(Protoss) /// (Protoss)=13949
Texture/EditorSuffix/Decal_Protoss_0034_01,(Protoss) /// (Protoss)=13950
Texture/EditorSuffix/Decal_Protoss_0035_01,(Protoss) /// (Protoss)=13951
Texture/EditorSuffix/Decal_Protoss_0036_01,(Protoss) /// (Protoss)=13952
Texture/EditorSuffix/Decal_Protoss_0037_01,(Protoss) /// (Protoss)=13953
Texture/EditorSuffix/Decal_Protoss_0038_01,(Protoss) /// (Protoss)=13954
Texture/EditorSuffix/Decal_Protoss_0039_01,(Protoss) /// (Protoss)=13955
Texture/EditorSuffix/Decal_Protoss_0041_01,(Protoss) /// (Protoss)=13956
Texture/EditorSuffix/Decal_Protoss_0042_01,(Protoss) /// (Protoss)=13957
Texture/EditorSuffix/Decal_Protoss_0043_01,(Protoss) /// (Protoss)=13958
Texture/EditorSuffix/Decal_Protoss_0044_01,(Protoss) /// (Protoss)=13959
Texture/EditorSuffix/Decal_Protoss_0045_01,(Protoss) /// (Protoss)=13960
Texture/EditorSuffix/Decal_Protoss_0046_01,(Protoss) /// (Protoss)=13961
Texture/EditorSuffix/Decal_Protoss_0047_01,(Protoss) /// (Protoss)=13962
Texture/EditorSuffix/Decal_Protoss_0048_01,(Protoss) /// (Protoss)=13963
Texture/EditorSuffix/Decal_Protoss_0049_01,(Protoss) /// (Protoss)=13964
Texture/EditorSuffix/Decal_Protoss_0051_01,(Protoss) /// (Protoss)=13965
Texture/EditorSuffix/Decal_Protoss_0052_01,(Protoss) /// (Protoss)=13966
Texture/EditorSuffix/Decal_Protoss_0053_01,(Protoss) /// (Protoss)=13967
Texture/EditorSuffix/Decal_Protoss_0053_02,(Protoss) /// (Protoss)=13968
Texture/EditorSuffix/Decal_Protoss_0054_01,(Protoss) /// (Protoss)=13969
Texture/EditorSuffix/Decal_Protoss_0055_01,(Protoss) /// (Protoss)=13970
Texture/EditorSuffix/Decal_Protoss_0056_01,(Protoss) /// (Protoss)=13971
Texture/EditorSuffix/Decal_Protoss_0057_01,(Protoss) /// (Protoss)=13972
Texture/EditorSuffix/Decal_Protoss_0058_01,(Protoss) /// (Protoss)=13973
Texture/EditorSuffix/Decal_Protoss_0059_01,(Protoss) /// (Protoss)=13974
Texture/EditorSuffix/Decal_Protoss_0060_01,(Protoss) /// (Protoss)=13975
Texture/EditorSuffix/Decal_Protoss_0061_01,(Protoss) /// (Protoss)=13976
Texture/EditorSuffix/Decal_Protoss_0062_01,(Protoss) /// (Protoss)=13977
Texture/EditorSuffix/Decal_Protoss_0063_01,(Protoss) /// (Protoss)=13978
Texture/EditorSuffix/Decal_Protoss_0064_01,(Protoss)=13979
Texture/EditorSuffix/Decal_Protoss_0065_01,(Protoss)=13980
Texture/EditorSuffix/Decal_Protoss_0066_01,(Protoss)=13981
Texture/EditorSuffix/Decal_Protoss_0067_01,(Terran)=13982
