Actor/EditorSuffix/GuideVisualQuadSplat,=0
Actor/Name/HerdActorSound_ZergLargeUnitsLevel1,HerdActorSound_ZergLargeUnitsLevel1 /// HerdActorSound_ZergLargeUnitsLevel1=16674
Actor/Name/HerdActorSound_ZergMediumUnitsLevel0,HerdActorSound_ZergMediumUnitsLevel0 /// HerdActorSound_ZergMediumUnitsLevel0=16675
Actor/Name/HerdActorSound_ZergMediumUnitsLevel1,HerdActorSound_ZergMediumUnitsLevel1 /// HerdActorSound_ZergMediumUnitsLevel1=16676
Actor/Name/HerdActorSound_ZergQueensLevel0,HerdActorSound_ZergQueensLevel0 /// HerdActorSound_ZergQueensLevel0=16677
Actor/Name/HerdActorSound_ZergQueensLevel1,HerdActorSound_ZergQueensLevel1 /// HerdActorSound_ZergQueensLevel1=16678
Actor/Name/HerdActorSound_ZergSmallUnitsLevel0,HerdActorSound_ZergSmallUnitsLevel0 /// HerdActorSound_ZergSmallUnitsLevel0=16679
Actor/Name/HerdActorSound_ZergSmallUnitsLevel1,HerdActorSound_ZergSmallUnitsLevel1 /// HerdActorSound_ZergSmallUnitsLevel1=16680
Actor/Name/HerdActorSound_ZergSmallUnitsLevel2,HerdActorSound_ZergSmallUnitsLevel2 /// HerdActorSound_ZergSmallUnitsLevel2=16681
Actor/Name/HerdZergLarge,Rebanho Zerg Grande /// Herd Zerg Large=16682
Actor/Name/HerdZergMedium,Rebanho Zerg Médio /// Herd Zerg Medium=16683
Actor/Name/HerdZergSmall,Rebanho Zerg Pequeno /// Herd Zerg Small=16684
Actor/Name/HighTemplar_Land,HighTemplar_Land /// HighTemplar_Land=16685
Actor/Name/HoldingPenSmall,Jaula de Contenção Pequena /// Holding Pen Small=16686
Actor/Name/HornetRepairPanel,Tem Conserto de Painel da Vespa /// HotS - Hornet Panel Repair=16687
Actor/Name/HunterSeekerAttackForce,Caçador Rastreador Ataque Forçar /// Hunter Seeker Attack Force=16688
Actor/Name/HunterSeekerAttackForceAir,Caçador Rastreador Ataque Forçar Ar /// Hunter Seeker Attack Force Air=16689
Actor/Name/HunterSeekerAttackForceUpward,Caçador Rastreador Ataque Forçar Ascendente /// Hunter Seeker Attack Force Upward=16690
Actor/Name/HunterSeekerAttackImpulseUpward,Impulso Vertical de Ataque Rastreador-caçador /// Hunter Seeker Attack Impulse Upward=16691
Actor/Name/HunterSeekerAttackShockwave,Onda de choque Ataque Rastreador-caçador /// Hunter Seeker Attack Shockwave=16692
Actor/Name/HunterSeekerAttackShockwaveAir,Onda de choque Ataque Rastreador-caçador Aérea /// Hunter Seeker Attack Shockwave Air=16693
Actor/Name/HunterSeekerMissileFizzleSound,Míssil teleguiado caçador Míssil Esvair Som /// Hunter Seeker Missile Fizzle Sound=16694
Actor/Name/HunterSeekerMissileSadSound,Míssil teleguiado caçador Míssil Som triste /// Hunter Seeker Missile Sad Sound=16695
Actor/Name/Hybrid01GasCloud,Nuvem de Gás do Híbrido 01 /// Hybrid 01 Gas Cloud=16696
Actor/Name/HybridCannon,Canhão do Híbrido /// Hybrid Cannon=16697
Actor/Name/HybridCliffGasVent,Duto Ventilação Híbrido Penhasco /// Hybrid Cliff Gas Vent=16698
Actor/Name/HybridGenerator,Gerador do Híbrido /// Hybrid Generator=16699
Actor/Name/HybridGlassWallPanel,HotS - Painel Parede Vidro do Híbrido /// HotS - Hybrid Glass Wall Panel=16700
Actor/Name/HybridHoldingCellSmall,Cela de Contenção de Híbrido Pequena /// Hybrid Holding Cell Small=16701
Actor/Name/HybridHoloProjector,Projetor Holográfico do Híbrido /// Hybrid Holo Projector=16702
Actor/Name/HybridHologram,HotS - Holograma do Híbrido /// HotS - Hybrid Hologram=16703
Actor/Name/HybridLabCurtain,Proteção (Bloqueador de campo de visão) - /// Curtain (LOS BLOCKER) -=16704
Actor/Name/HybridLabFakeShadows,HotS - Sombras Falsas do Laboratório do Híbrido /// HotS - Hybrid Lab Fake Shadows=16705
Actor/Name/HybridMonitorFloor,Monitor de Piso do Híbrido /// Hybrid Monitor Floor=16706
Actor/Name/HybridMonitorLarge,Monitor do Híbrido Grande /// Hybrid Monitor Large=16707
Actor/Name/HybridMonitorWall,Parede do Monitor do Híbrido /// Hybrid Monitor Wall=16708
Actor/Name/HybridObelisk,Obelisco do Híbrido /// Hybrid Obelisk=16709
Actor/Name/HybridPowerConduit,HotS - Conduíte de Força do Híbrido /// HotS - Hybrid Power Conduit=16710
Actor/Name/HybridProtossChamberDestructible,Híbrido Câmara Protoss Destrutível /// Hybrid Protoss Chamber Destructible=16711
Actor/Name/HybridProtossStasisChamber,Câmara de Estase Protoss do Híbrido /// Hybrid Protoss Stasis Chamber=16712
Actor/Name/HybridSecurityWall,Muralha de segurança Híbrido /// Hybrid Security Wall=16713
Actor/Name/HybridShearedRocks,Rochas Gastas do Híbrido /// Hybrid Sheared Rocks=16714
Actor/Name/HybridShearedRocksLarge,Rochas Gastas do Híbrido Grandes /// Hybrid Sheared Rocks Large=16715
Actor/Name/HybridStasisTube,Tubo de Estase do Híbrido /// Hybrid Stasis Tube=16716
Actor/Name/HybridStasisTubeLarge,HotS - Tubo de Estase do Híbrido Grande /// HotS - Hybrid Stasis Tube Large=16717
Actor/Name/HybridStasisWallTube,HotS - Tubo de Parede de Estase do Híbrido /// HotS - Hybrid Stasis Wall Tube=16718
Actor/Name/HybridTechpit,HotS - Oficina do Híbrido /// HotS - Hybrid Techpit=16719
Actor/Name/HybridTempleObeliskRelay,Relé do Obelisco do Templo do Híbrido /// Hybrid Temple Obelisk Relay=16720
Actor/Name/HybridTempleObeliskRelayPowerDownSound,Desligamento Som Relé do Obelisco do Templo do Híbrido /// Hybrid Temple Obelisk Relay Power Down Sound=16721
Actor/Name/HybridTestTube,Tubo de Teste do Híbrido /// Hybrid Test Tube=16722
Actor/Name/HybridTestTubeCrane,HotS - Guindaste Tubo de Teste do Híbrido /// HotS - Hybrid Test Tube Crane=16723
Actor/Name/HybridVentShadowCaster,Lançador Sombra Ventilação Híbrido /// Hybrid Vent Shadow Caster=16724
Actor/Name/HybridViewingDeck,HotS - Posto de Observação do Híbrido /// HotS - Hybrid Viewing Deck=16725
Actor/Name/HybridWallConsoles,Consoles da Parede do Híbrido /// Hybrid Wall Consoles=16726
Actor/Name/HybridWallPanel1High,Painel 1 da Parede do Híbrido Alta /// Hybrid Wall Panel 1 High=16727
Actor/Name/HybridWallPanel2High,Painel 2 da Parede do Híbrido Alta /// Hybrid Wall Panel 2 High=16728
Actor/Name/HybridWallPanelTall,Painel Alto da Parede do Híbrido /// Hybrid Wall Panel Tall=16729
Actor/Name/HybridWallPillar1High,HotS - Pilar 1 da Parede do Híbrido Alto /// HotS - Hybrid Wall Pillar 1 High=16730
Actor/Name/HybridWallPillar2High,HotS - Pilar 2 da Parede do Híbrido Alto /// HotS - Hybrid Wall Pillar 2 High=16731
Actor/Name/HybridWallPowerLines,HotS - Linhas de Força da Parede do Híbrido /// HotS - Hybrid Wall Power Lines=16732
Actor/Name/HybridZergChamberLarge,HotS - Híbrido Zerg Câmara Grande /// HotS - Hybrid Zerg Chamber Large=16733
Actor/Name/Hydra_Land,Hydra_Land /// Hydra_Land=16734
Actor/Name/HydraliskAttackDeathForce,Hidralisca Ataque Morte Forçar /// Hydralisk Attack Death Force=16735
Actor/Name/HydraliskAttackDeathImpulse,Impulso Morte Ataque Hidralisca /// Hydralisk Attack Death Impulse=16736
Actor/Name/HydraliskAttackExplosionDeathForce,Hidralisca Ataque Explosão Morte Forçar /// Hydralisk Attack Explosion Death Force=16737
Actor/Name/HydraliskDoodad,Acessório Hidralisca /// Hydralisk Doodad=16738
Actor/Name/HydraliskMeleeAttackForce,Hidralisca Corpo a corpo Ataque Forçar /// Hydralisk Melee Attack Force=16739
Actor/Name/Ice2x2NonConjoined,Gelo /// Ice=16740
Actor/Name/IceBlock,Bloco de Gelo /// Ice Block=16741
Actor/Name/IceBridge,Ponte de Gelo /// Ice Bridge=16742
Actor/Name/IceBridgeBroken,Ponte de Gelo Quebrada /// Ice Bridge Broken=16743
Actor/Name/IceBrokenGroundEdging,Bordas de terreno quebradas de gelo /// Ice Broken Ground Edging=16744
Actor/Name/IceCave,Caverna de Gelo /// Ice Cave=16745
Actor/Name/IceCliffDoodad,Acessório do Penhasco de Gelo /// Ice Cliff Doodad=16746
Actor/Name/IceLake,Acessório do Penhasco de Gelo /// Ice Lake=16747
Actor/Name/IceMiscChunks,Pedaços Miscelânea Gelo /// Ice Misc Chunks=16748
Actor/Name/IceProtossBaseArch,Arco da Base Protoss Gelo /// Ice Protoss Base Arch=16749
Actor/Name/IceProtossCrates,Caixotes Protoss Gelo /// Ice Protoss Crates=16750
Actor/Name/IceProtossCratesDoodad,HotS - Caixotes Protoss - Gelo /// HotS - Protoss Crates - Ice=16751
Actor/Name/IceProtossReliquary,Relicário de Gelo Protoss /// Ice Protoss Reliquary=16752
Actor/Name/IceProtossSanctum,Santuário de Gelo Protoss /// Ice Protoss Sanctum=16753
Actor/Name/IceRockGiant,Gigante Rocha de Gelo /// Ice Rock Giant=16754
Actor/Name/IceRockTower,Torre Rocha de Gelo /// Ice Rock Tower=16755
Actor/Name/IceShearedRocks,Rochas Gastas de Gelo /// Ice Sheared Rocks=16756
Actor/Name/IceShearedRocksLarge,Rochas Gastas de Gelo /// Ice Sheared Rocks=16757
Actor/Name/IceShearedRocksLargeRefractive,Rochas Gastas de Gelo Grandes Refratárias /// Ice Sheared Rocks Large Refractive=16758
Actor/Name/IceShearedRocksUpright,Rochas Gastas de Gelo /// Ice Sheared Rocks=16759
Actor/Name/IceSpikedWaves,Ondas de Gelo Eriçadas /// Ice Spiked Waves=16760
Actor/Name/IceSpikes,Espetos de Gelo /// Ice Spikes=16761
Actor/Name/IceTower,Torre de Gelo /// Ice Tower=16762
Actor/Name/IceWave,Ondas de Gelo /// Ice Wave=16763
Actor/Name/IceWorldAmbientCrystals,Mundo de Gelo - Cristais do Ambiente /// Iceworld - Ambient Crystals=16764
Actor/Name/IceWorldCrackingIce,Mundo de Gelo - Gelo Rachado /// Iceworld - Cracking Ice=16765
Actor/Name/IceWorldCurtain,Cortina (Bloqueador de campo de visão) /// Curtain (LOS BLOCKER)=16766
Actor/Name/IceWorldRock,Rocha do Mundo de Gelo /// Ice World Rock=16767
Actor/Name/IceWorldRockLarge,Rocha do Mundo de Gelo Grande /// Ice World Rock Large=16768
Actor/Name/ImmortalAttackDeathForce,Imortal Ataque Morte Forçar /// Immortal Attack Death Force=16769
Actor/Name/ImmortalAttackDeathImpulse,Impulso Morte Ataque Imortal /// Immortal Attack Death Impulse=16770
Actor/Name/Immortal_Land,Immortal_Land /// Immortal_Land=16771
Actor/Name/InfestedTerran_Land,InfestedTerran_Land /// InfestedTerran_Land=16772
Actor/Name/InfestorDeathRagdoll,Boneca de Pano Morte Infestador /// Infestor Death Ragdoll=16773
Actor/Name/InfestorDeathRagdollDetonationForce,Morte Boneca de pano Detonação Forçar Infestador /// Infestor Death Ragdoll Detonation Force=16774
Actor/Name/InfestorTerranAttackDeathForce,Infestador Terrano Ataque Morte Forçar /// Infestor Terran Attack Death Force=16775
Actor/Name/InfestorTerranForceDirectionRandomizer,Infestador Terrano Forçar Direção  /// Infestor Terran Force Direction Randomizer=16776
Actor/Name/Infestor_Land,Infestor_Land /// Infestor_Land=16777
Actor/Name/InterceptorAttackAirDeathForce,Míssil teleguiado caçador Míssil Ar Morte Forçar /// Interceptor Attack Air Death Force=16778
Actor/Name/InterceptorAttackDeathForce,Interceptor Ataque Morte Forçar /// Interceptor Attack Death Force=16779
Actor/Name/InterceptorForceDirectionRandomizer,Interceptor Forçar direção Randomizador /// Interceptor Force Direction Randomizer=16780
Actor/Name/InvisibleTargetDummy,Simulação de Alvo Invisível /// Invisible Target Dummy=16781
Actor/Name/InvulnerabilityShield,Escudo de invulnerabilidade /// Invulnerability Shield=16782
Actor/Name/InvulnerabilityShieldImpactSound,Som Impacto Escudo de invulnerabilidade /// Invulnerability Shield Impact Sound=16783
Actor/Name/InvulnerabilityShieldLaunchSound,Som Lançamento Escudo de invulnerabilidade /// Invulnerability Shield Launch Sound=16784
Actor/Name/InvulnerabilityShieldRange,Alcance Invulnerabilidade Escudo /// Invulnerability Shield Range=16785
Actor/Name/KeepAwayBirthSound,Som Criação Mantenha Distância /// Keep Away Birth Sound=16786
Actor/Name/KeepAwayDeathSound,Som Morte Mantenha Distância /// Keep Away Death Sound=16787
Actor/Name/KeepAwayLoopSound,Som Ciclo Mantenha Distância /// Keep Away Loop Sound=16788
Actor/Name/KeepAwayModel,Modelo Mantenha Distância /// Keep Away Model=16789
Actor/Name/KorhalBridge,Ponte Korhal /// Korhal Bridge=16790
Actor/Name/KorhalBridgeDestroyed,Ponte Korhal, destruída /// Korhal Bridge, Destroyed=16791
Actor/Name/KorhalBridgeLong,Ponte Korhal, longa /// Korhal Bridge, Long=16792
Actor/Name/KorhalBridgeLongDestroyedEx1,Ponte Korhal, longa, destruída /// Korhal Bridge, Long, Destroyed=16793
Actor/Name/KorhalDestroyedBuilding,Estrutura Korhal Destruída /// Korhal Destroyed Building=16794
Actor/Name/KorhalMengskSymbol,HotS - Símbolo Mengsk Korhal /// HotS - Korhal Mengsk Symbol=16795
Actor/Name/KorhalMengskSymbolSplat,HotS - Mancha Símbolo Mengsk Korhal /// HotS - Korhal Mengsk Symbol Splat=16796
Actor/Name/KorhalOutskirtsCurtain,Proteção (Bloqueador de campo de visão) - /// Curtain (LOS BLOCKER) -=16797
Actor/Name/KorhalOverpass,HotS - Passagem Elevada de Korhal /// HotS - Korhal Overpass=16798
Actor/Name/KorhalRedCarpet,HotS - Carpete Vermelho Korhal /// HotS - Korhal Red Carpet=16799
Actor/Name/KorhalSkyScrapers,Arranha-céus de Korhal /// Korhal Sky Scrapers=16800
Actor/Name/KorhalSkyScrapersLarge,Arranha-céus de Korhal Grandes /// Korhal Sky Scrapers Large=16801
Actor/Name/KorhalSkyScrapersMedium,Arranha-céus de Korhal Médios /// Korhal Sky Scrapers Medium=16802
Actor/Name/KorhalSkyScrapersSmall,Arranha-céus de Korhal Pequenos /// Korhal Sky Scrapers Small=16803
Actor/Name/KorhalTopiary,Topiaria de Korhal /// Korhal Topiary=16804
Actor/Name/KorhalWallDoodad,Muralha de Korhal /// Korhal Wall=16805
Actor/Name/Kraith,Kraith /// Kraith=16806
Actor/Name/KraithFallingRocksBoulderModel,Modelo Penedo Rochas Caindo /// Falling Rocks Boulder Model=16807
Actor/Name/KraithFallingRocksDamageModel,Modelo Danos Rochas Caindo /// Falling Rocks Damage Model=16808
Actor/Name/KraithFallingRocksDamageSound,Som Danos Rochas Caindo /// Falling Rocks Damage Sound=16809
Actor/Name/KraithFallingRocksModel,Modelo de Rochas Caindo /// Falling Rocks Model=16810
Actor/Name/KraithFallingRocksSound,Som de Rochas Caindo /// Falling Rocks Sound=16811
Actor/Name/KraithFallingRocksTargetingSound,Som Rastreio Rochas Caindo /// Falling Rocks Targeting Sound=16812
Actor/Name/KraithFallingRocksTargetingUI,Rastreio IU Rochas Caindo /// Falling Rocks Targeting UI=16813
Actor/Name/KraithFallingRocksUnloadAnim,Anim Descarregar Rochas Caindo /// Falling Rocks Unload Anim=16814
Actor/Name/KraithSpineVolleyAttack,Ataque da Salva de Espinhos /// Spine Volley Attack=16815
Actor/Name/KraithSpineVolleyAttackImpact,Arma de Ataque da Salva de Espinhos /// Spine Volley Attack Weapon=16816
Actor/Name/KraithSpineVolleyAttackWeapon,Salva de Espinhos Ataque Arma /// Spine Volley Attack Weapon=16817
Actor/Name/LabBot,Robô do Laboratório /// Lab Bot=16818
Actor/Name/LabMineralField,Laboratório Jazida de minérios /// Lab Mineral Field=16819
Actor/Name/LabMineralFieldSplat,Laboratório Jazida de minérios Mancha /// Lab Mineral Field Splat=16820
Actor/Name/LabMineralFieldSplatSmall,Laboratório Jazida de minérios Mancha Pequeno /// Lab Mineral Field Splat Small=16821
Actor/Name/LairViperConsumeLoop,Ciclo Consumir Víbora do Antro /// Lair Viper Consume Loop=16822
Actor/Name/LairViperConsumeStartSound,Início Som Consumir Víbora do Antro /// Lair Viper Consume Start Sound=16823
Actor/Name/LanzerTorpedoAttackDeathForce,Lanzer Torpedo Ataque Morte Forçar /// Lanzer Torpedo Attack Death Force=16824
Actor/Name/LanzerTorpedoAttackDeathImpulse,Impulso Morte Ataque Torpedo Lanzer /// Lanzer Torpedo Attack Death Impulse=16825
Actor/Name/LanzerTorpedoAttackExplosionDeathForce,Lanzer Torpedo Ataque Explosão Morte Forçar /// Lanzer Torpedo Attack Explosion Death Force=16826
Actor/Name/LarvalQueen,Rainha Larval /// Larval Queen=16827
Actor/Name/LaserTargetingBeam,Feixe Mira Laser /// Laser Targeting Beam=16828
Actor/Name/LaserTargetingRange,Alcance Mira Laser /// Laser Targeting Range=16829
Actor/Name/LaserTargetingTarget,Alvo Mira Laser /// Laser Targeting Target=16830
Actor/Name/LaserTargetingTinter,Colorizador Mira Laser /// Laser Targeting Tinter=16831
Actor/Name/LavaPillars,Pilares de Lava /// Lava Pillars=16832
Actor/Name/LeechResources,Sugar Recursos /// Leech Resources=16833
Actor/Name/LeechResourcesBirthSound,Som Criação Sugar Recursos /// Leech Resources Birth Sound=16834
Actor/Name/LeechResourcesDummy,Simulação Sugar Recursos /// Leech Resources Dummy=16835
Actor/Name/LeechResourcesDummyMissile,Míssil Simulação Sugar Recursos /// Leech Resources Dummy Missile=16836
Actor/Name/LeechResourcesMissile,Míssil Sugar Recursos /// Leech Resources Missile=16837
Actor/Name/LeechResourcesModelAddition,Adição Modelo Sugar Recursos /// Leech Resources Model Addition=16838
Actor/Name/LeechResourcesRange,Alcance Sugar Recursos /// Leech Resources Range=16839
Actor/Name/LeechResourcesResourceKicker,Disparador de recurso Sugar Recursos /// Leech Resources Resource Kicker=16840
Actor/Name/LeechResourcesSecondary,Sugar Recursos Secundário /// Leech Resources Secondary=16841
Actor/Name/LeechResourcesText,Texto Sugar Recursos /// Leech Resources Text=16842
Actor/Name/LoSBlockerColumn,Coluna Bloqueadora de Campo de Visão /// LoS Blocker Column=16843
Actor/Name/LocustAttack,Ataque Gafanhoto /// Locust Attack=16844
Actor/Name/LocustAttackDeathForce,Gafanhoto Ataque Morte Forçar /// Locust Attack Death Force=16845
Actor/Name/LocustAttackDeathImpulseAir,Ar Impulso Morte Ataque Gafanhoto /// Locust Attack Death Impulse Air=16846
Actor/Name/LocustAttackDeathImpulseGround,Chão Impulso Morte Ataque Gafanhoto /// Locust Attack Death Impulse Ground=16847
Actor/Name/LocustAttackExplosionDeathForce,Gafanhoto Ataque Explosão Morta Forçar /// Locust Attack Explosion Death Force=16848
Actor/Name/LocustAttackMissile,Míssil Ataque Gafanhoto /// Locust Attack Missile=16849
Actor/Name/LocustMP,Gafanhoto MP /// Locust MP=16850
Actor/Name/LocustMPAttack,Gafanhoto MPAtaque /// Locust MPAttack=16851
Actor/Name/LocustMPAttackMissile,Gafanhoto MPAtaque Míssil /// Locust MPAttack Missile=16852
Actor/Name/LocustMPBurrowedSplat,Mancha Gafanhoto MP Entocado /// Locust MP Burrowed Splat=16853
Actor/Name/LocustMPEggAAttack,Ataque Ovo A Gafanhoto MP /// Locust MP Egg A Attack=16854
Actor/Name/LocustMPEggAAttackMissile,Míssil Ataque Ovo A Gafanhoto MP /// Locust MP Egg A Attack Missile=16855
Actor/Name/LocustMPEggAttackLaunchModel,Modelo Lançamento Ataque Ovo Gafanhoto MP /// Locust MP Egg Attack Launch Model=16856
Actor/Name/LocustMPEggBAttack,Ataque Ovo B Gafanhoto MP /// Locust MP Egg B Attack=16857
Actor/Name/LocustMPEggBAttackMissile,Míssil Ataque Ovo B Gafanhoto MP /// Locust MP Egg B Attack Missile=16858
Actor/Name/LocustMPMeleeAttack,Ataque corpo a corpo Gafanhoto MP /// Locust MP Melee Attack=16859
Actor/Name/Locust_Land,Locust_Land /// Locust_Land=16860
Actor/Name/LurkerDenMP,Covil de Furtivo MP /// Lurker Den MP=16861
Actor/Name/LurkerDenMPBuild,Construir Covil de Furtivo MP /// Lurker Den MP Build=16862
Actor/Name/LurkerDenMPMorph,Transmutar Covil de Furtivo MP /// Lurker Den MP Morph=16863
Actor/Name/LurkerDoodad,Acessório Furtivo /// Lurker Doodad=16864
Actor/Name/LurkerEgg_DeathMP,LurkerEgg_DeathMP /// LurkerEgg_DeathMP=16865
Actor/Name/LurkerMP,Furtivo MP /// Lurker MP=16866
Actor/Name/LurkerMPAttackDamageModelReaction,Furtivo MPAtaque Dano Modelo Reação /// Lurker MPAttack Damage Model Reaction=16867
Actor/Name/LurkerMPAttackSpike,Furtivo MPAtaque Espinho /// Lurker MPAttack Spike=16868
Actor/Name/LurkerMPAttackSpikeSound,Furtivo MPAtaque Espinho Som /// Lurker MPAttack Spike Sound=16869
Actor/Name/LurkerMPAttackSpikes,Furtivo MPAtaque Espinhos /// Lurker MPAttack Spikes=16870
Actor/Name/LurkerMPAttackSpikes6,Furtivo MPAtaque Espinhos6 /// Lurker MPAttack Spikes6=16871
